user_id,country,year,month,distance
7765,Brasil,2014,9,250
7769,Brasil,2014,9,100
7777,Brasil,2014,9,246
7781,Brasil,2014,9,489
7782,Brasil,2014,9,146
7775,Brasil,2014,9,492
3991,Brasil,2014,9,500
5664,Colombia,2014,9,37
7821,Brasil,2014,9,246
7738,Brasil,2014,9,100
7830,Colombia,2014,9,36
6408,Brasil,2014,9,146
7863,"Malaysia + Singapore",2014,9,49
7158,Brasil,2014,9,2905
7869,Brasil,2014,9,146
7872,Brasil,2014,9,106
7870,Brasil,2014,9,433
7724,Brasil,2014,9,82
7792,Brasil,2014,9,100
6897,Brasil,2014,9,100
7300,Mexico,2014,9,1014
7912,Brasil,2014,9,101
7758,Brasil,2014,9,106
7828,Brasil,2014,9,150
7945,Brasil,2014,9,388
7635,Brasil,2014,9,110
1681,Brasil,2014,9,100
8023,Brasil,2014,9,237
8024,Brasil,2014,9,237
8038,Colombia,2014,9,36
8051,Colombia,2014,9,37
7886,Colombia,2014,9,36
8053,Colombia,2014,9,72
8072,Mexico,2014,9,534
8108,Colombia,2014,9,39
8109,Brasil,2014,9,53
8110,Colombia,2014,9,39
8111,Colombia,2014,9,32
8117,Colombia,2014,9,39
8118,Colombia,2014,9,39
8113,Colombia,2014,9,39
8120,Colombia,2014,9,32
8132,Colombia,2014,9,37
8134,Colombia,2014,9,37
8157,Colombia,2014,9,36
8159,Colombia,2014,9,36
7832,Colombia,2014,9,38
8176,Colombia,2014,9,38
8177,Colombia,2014,9,38
8172,Colombia,2014,9,40
8128,Colombia,2014,9,38
8189,Colombia,2014,9,36
8194,Colombia,2014,9,40
8048,Colombia,2014,9,36
8028,Brasil,2014,9,248
8229,Brasil,2014,9,98
8236,Brasil,2014,9,250
8226,Brasil,2014,9,102
8216,Colombia,2014,9,32
6553,Brasil,2014,9,247
8270,Colombia,2014,9,38
8283,Brasil,2014,9,250
3289,Brasil,2014,9,250
8322,Brasil,2014,9,250
7608,Colombia,2014,9,72
8340,Colombia,2014,9,38
8342,Colombia,2014,9,76
8346,Colombia,2014,9,36
8335,Colombia,2014,9,36
7637,Brasil,2014,9,78
8363,Brasil,2014,9,99
8396,Colombia,2014,9,29
8412,Colombia,2014,9,32
8141,Colombia,2014,9,37
8423,Brasil,2014,9,125
8440,Brasil,2014,9,422
8221,Brasil,2014,9,126
8453,Brasil,2014,9,99
7093,Brasil,2014,9,88
7452,Brasil,2014,9,88
8470,Brasil,2014,9,313
8472,Brasil,2014,9,190
8139,Brasil,2014,9,4
8478,Colombia,2014,9,64
8477,Colombia,2014,9,39
8480,Brasil,2014,9,421
8495,Colombia,2014,9,78
8505,Colombia,2014,9,39
7214,Brasil,2014,9,88
8514,Brasil,2014,9,8
8520,Brasil,2014,9,99
8529,Brasil,2014,9,190
8166,Brasil,2014,9,73
8534,Brasil,2014,9,88
8530,Mexico,2014,9,75
8160,Brasil,2014,9,68
8542,Brasil,2014,9,247
8554,Mexico,2014,9,408
8462,Brasil,2014,9,68
8557,Colombia,2014,9,37
8559,Brasil,2014,9,88
7357,Mexico,2014,9,534
8569,Mexico,2014,9,262
8573,Mexico,2014,9,262
8576,Mexico,2014,9,262
7184,Brasil,2014,9,88
8582,Mexico,2014,9,262
8593,Brasil,2014,9,68
8155,Brasil,2014,9,73
8604,Brasil,2014,9,73
8158,Brasil,2014,9,126
8186,Brasil,2014,9,99
8619,Colombia,2014,9,38
8430,Brasil,2014,9,73
8620,Brasil,2014,9,73
6068,Brasil,2014,9,159
8383,Colombia,2014,9,36
8627,Colombia,2014,9,38
8626,Colombia,2014,9,38
8632,Colombia,2014,9,36
8634,Brasil,2014,9,73
8521,Brasil,2014,9,99
7062,Mexico,2014,9,541
8646,Brasil,2014,9,96
8652,Mexico,2014,9,75
8518,Mexico,2014,9,534
8653,Mexico,2014,9,150
8665,Brasil,2014,9,89
8503,Brasil,2014,9,99
8660,Brasil,2014,9,750
8705,Colombia,2014,9,39
8137,Colombia,2014,9,39
8730,Brasil,2014,9,238
8729,Brasil,2014,9,101
3186,Brasil,2014,9,88
8733,Brasil,2014,9,202
8644,Colombia,2014,9,112
8671,Brasil,2014,9,101
8738,Brasil,2014,9,318
8751,Brasil,2014,9,159
4301,Brasil,2014,9,1061
8350,Colombia,2014,9,37
8762,Brasil,2014,9,159
8773,Brasil,2014,9,175
8776,Brasil,2014,9,175
8786,Brasil,2014,9,175
8790,Mexico,2014,9,534
6573,Brasil,2014,9,175
8792,Mexico,2014,9,534
7133,Brasil,2014,9,198
8793,Colombia,2014,9,74
602,Brasil,2014,9,31
8802,Mexico,2014,9,534
8814,Colombia,2014,9,40
8816,Colombia,2014,9,40
8815,Colombia,2014,9,40
4804,Brasil,2014,9,614
8271,Brasil,2014,9,55
8565,Colombia,2014,9,36
8908,Colombia,2014,9,36
8921,Colombia,2014,9,38
8783,Colombia,2014,9,38
8959,Colombia,2014,9,39
8971,Colombia,2014,9,39
8988,Colombia,2014,9,78
8989,Colombia,2014,9,32
7773,Colombia,2014,9,39
9022,Colombia,2014,9,36
7601,Colombia,2014,9,36
9044,Colombia,2014,9,38
9055,Colombia,2014,9,38
9071,Colombia,2014,9,38
9076,Colombia,2014,9,42
8360,Colombia,2014,9,36
9080,Colombia,2014,9,26
9084,Colombia,2014,9,38
9089,Colombia,2014,9,26
9088,Colombia,2014,9,12
9094,Colombia,2014,9,38
9109,Colombia,2014,9,38
9139,"Malaysia + Singapore",2014,9,50
9140,Colombia,2014,9,39
9168,Colombia,2014,9,39
9172,Colombia,2014,9,39
9183,Colombia,2014,9,38
9187,Brasil,2014,9,150
9182,Colombia,2014,9,37
9210,Colombia,2014,9,40
9211,Colombia,2014,9,80
9221,Colombia,2014,9,72
9229,Brasil,2014,9,238
9232,Colombia,2014,9,39
9236,Colombia,2014,9,37
9237,Colombia,2014,9,40
9239,Brasil,2014,9,238
9125,Colombia,2014,9,72
9249,Colombia,2014,9,111
9289,Colombia,2014,9,36
9298,Colombia,2014,9,38
9299,Colombia,2014,9,76
9303,Colombia,2014,9,40
9329,Colombia,2014,9,53
9361,Brasil,2014,9,427
9019,Colombia,2014,9,78
9388,Brasil,2014,9,238
9360,Brasil,2014,9,150
9413,Colombia,2014,9,74
9414,Colombia,2014,9,37
9419,Colombia,2014,9,111
9428,Colombia,2014,9,29
9205,Brasil,2014,9,117
9433,Brasil,2014,9,238
9442,Colombia,2014,9,38
9444,Brasil,2014,9,90
9448,Colombia,2014,9,55
9449,Colombia,2014,9,55
9450,Colombia,2014,9,36
9455,Brasil,2014,9,26
9417,Brasil,2014,9,18
9459,Colombia,2014,9,36
9489,Colombia,2014,9,40
9538,Brasil,2014,9,109
9429,Brasil,2014,9,15
3940,Brasil,2014,9,238
