user_id,month,year,country,distance
165079,3,2015,Colombia,144
165080,3,2015,Brasil,602
165085,3,2015,Colombia,144
165087,4,2015,Chile,133
165088,3,2015,Chile,240
165090,10,2015,Brasil,1075
165094,4,2015,Brasil,101
165099,4,2015,Chile,1292
165103,3,2015,Chile,374
165109,3,2015,Brasil,866
165112,3,2015,Chile,1342
165113,3,2015,Colombia,776
165114,3,2015,Colombia,54
165118,4,2015,Chile,1156
165119,3,2015,Colombia,536
165120,3,2015,Colombia,291
165121,3,2015,Chile,2346
165122,4,2015,Chile,816
165127,11,2015,Colombia,842
165136,4,2015,Chile,170
165138,3,2015,Chile,136
165142,3,2015,Chile,238
165144,3,2015,Colombia,876
165145,3,2015,Colombia,1670
165159,12,2015,Brasil,150
165165,5,2015,India,30
165166,4,2015,"United States",335
165167,4,2015,"Malaysia + Singapore",7
165169,5,2015,"Malaysia + Singapore",32
165175,3,2015,Brasil,346
165176,3,2015,Colombia,218
165184,4,2015,Chile,1530
165199,3,2015,Colombia,113
165202,3,2015,Colombia,804
165203,7,2015,Brasil,828
165208,3,2015,Colombia,536
165218,3,2015,Mexico,192
165258,3,2015,Colombia,284
165262,12,2015,India,250
165267,4,2015,Brasil,240
165275,4,2015,India,948
165279,12,2015,"Malaysia + Singapore",1059
165281,9,2015,India,254
165282,4,2015,India,324
165285,8,2015,Pakistan,20
165291,4,2015,India,1764
165294,4,2015,India,2772
165295,4,2015,India,177
165300,4,2015,India,3024
165303,4,2015,India,156
165305,4,2015,India,2520
165306,4,2015,India,2772
165315,4,2015,India,156
165317,4,2015,India,2520
165325,4,2015,India,2520
165339,4,2015,India,156
165340,4,2015,India,2520
165348,4,2015,India,1512
165354,4,2015,India,3528
165356,4,2015,India,2364
165365,4,2015,India,2440
165366,4,2015,India,416
165373,4,2015,India,1260
165383,4,2015,India,1764
165387,4,2015,India,30
165398,4,2015,India,3024
165400,4,2015,India,156
165414,4,2015,"Malaysia + Singapore",6
165431,4,2015,India,207
165447,4,2015,India,295
165451,4,2015,India,177
165466,4,2015,India,208
165469,4,2015,India,208
165471,5,2015,Chile,152
165474,4,2015,India,208
165479,7,2015,Brasil,146
165480,4,2015,India,260
165483,4,2015,Chile,279
165487,4,2015,India,312
165489,4,2015,Brasil,426
165492,10,2015,Chile,152
165496,4,2015,India,208
165504,4,2015,India,312
165505,4,2015,India,208
165510,11,2015,Brasil,351
165513,4,2015,India,129
165521,4,2015,India,156
165528,4,2015,"Argentina + Uruguay",770
165531,4,2015,India,2275
165532,4,2015,Colombia,562
165536,4,2015,Chile,1368
165537,4,2015,India,520
165539,4,2015,India,1950
165543,4,2015,Philippines,15
165544,5,2015,Chile,76
165564,4,2015,Colombia,287
165568,4,2015,Chile,27
165569,6,2015,Brasil,116
165573,4,2015,Colombia,218
165576,4,2015,Chile,28
165583,5,2015,Colombia,155
165610,4,2015,Chile,1258
165613,9,2015,Pakistan,20
165616,4,2015,India,104
165620,4,2015,India,3688
165626,4,2015,India,52
165627,4,2015,India,312
165631,4,2015,Chile,183
165633,9,2015,Chile,694
165644,4,2015,India,2400
165645,4,2015,India,156
165655,4,2015,India,208
165657,4,2015,India,156
165670,4,2015,Philippines,411
165671,5,2015,India,10
165673,4,2015,India,52
165675,4,2015,India,416
165684,4,2015,Chile,36
165698,4,2015,Pakistan,90
165699,4,2015,India,2425
165704,4,2015,India,156
165711,4,2015,India,156
165716,4,2015,India,2735
165717,4,2015,India,156
165719,6,2015,Chile,230
165725,4,2015,India,504
165729,4,2015,Colombia,354
165750,4,2015,Brasil,448
165754,4,2015,Chile,18
165758,4,2015,Colombia,422
165765,4,2015,Pakistan,12
165779,4,2015,Chile,417
165787,4,2015,Chile,160
165791,9,2015,Brasil,1728
165801,4,2015,Chile,138
165811,4,2015,Pakistan,5
165816,4,2015,Chile,505
165819,4,2015,Brasil,628
165844,4,2015,"United States",818
165848,4,2015,Colombia,1848
165863,4,2015,Chile,1700
165864,4,2015,Colombia,536
165877,4,2015,Chile,497
165900,4,2015,Brasil,223
165914,4,2015,"Argentina + Uruguay",222
165915,4,2015,Brasil,258
165918,4,2015,Chile,124
165919,7,2015,Colombia,60
165922,4,2015,Chile,84
165941,4,2015,Chile,2142
165949,4,2015,"United States",336
165956,4,2015,Chile,84
165973,4,2015,Chile,159
165978,4,2015,Chile,2788
165980,4,2015,Chile,720
165983,4,2015,Chile,68
165988,4,2015,Chile,102
165990,4,2015,"Malaysia + Singapore",8
165991,4,2015,Chile,2584
166000,4,2015,Colombia,130
166014,4,2015,"United States",200
166016,7,2015,"United States",884
166024,4,2015,Chile,33
166039,4,2015,Colombia,452
166081,4,2015,Taiwan,1392
166116,4,2015,Chile,121
166170,4,2015,India,110
166175,5,2015,Pakistan,2
166225,4,2015,Brasil,214
166227,6,2015,Chile,30
166232,4,2015,Brasil,99
166235,8,2015,Colombia,1272
166260,4,2015,Brasil,227
166267,4,2015,Chile,62
166274,4,2015,Chile,29
166276,4,2015,India,279
166279,4,2015,Chile,126
166287,4,2015,Taiwan,897
166294,4,2015,Chile,384
166297,10,2015,Chile,128
166304,4,2015,Brasil,440
166306,9,2015,Brasil,490
166321,4,2015,Chile,508
166337,4,2015,Chile,32
166341,4,2015,Chile,27
166343,4,2015,Chile,1088
166349,4,2015,Chile,1972
166402,4,2015,"United States",6
166405,4,2015,Brasil,105
166431,4,2015,Chile,248
166437,4,2015,Brasil,405
166458,4,2015,Chile,56
166460,8,2015,Brasil,226
166461,4,2015,"Malaysia + Singapore",320
166466,4,2015,Pakistan,31
166470,4,2015,Brasil,1293
166473,4,2015,Chile,1184
166484,4,2015,Brasil,432
166494,4,2015,Brasil,504
166495,4,2015,Brasil,1620
166500,5,2015,"United States",96
166508,6,2015,Colombia,232
166511,5,2015,Mexico,92
166513,4,2015,Chile,102
166518,4,2015,Colombia,288
166520,4,2015,Chile,30
166534,5,2015,Brasil,192
166546,8,2015,Colombia,1272
166551,8,2015,"United States",1812
166569,4,2015,Chile,121
166572,4,2015,India,468
166587,4,2015,Colombia,144
166591,4,2015,Brasil,390
166601,4,2015,Pakistan,11
166616,8,2015,Brasil,1422
166634,4,2015,Brasil,406
166644,4,2015,Brasil,270
166670,1,2016,Chile,124
166676,4,2015,Chile,127
166686,4,2015,"United States",966
166690,4,2015,Chile,252
166698,4,2015,India,31
166705,6,2015,Mexico,11
166710,7,2015,India,260
166753,4,2015,Pakistan,172
166825,10,2015,Pakistan,6
166843,4,2015,Brasil,102
166848,4,2015,Pakistan,11
166852,8,2015,Brasil,78
166855,4,2015,Chile,918
166868,4,2015,Chile,354
166878,4,2015,Chile,952
166880,4,2015,Brasil,436
166896,4,2015,India,21
166900,4,2015,Chile,384
166924,4,2015,"United States",24
166934,4,2015,"United States",6
166945,4,2015,"Malaysia + Singapore",12
166946,4,2015,"United States",60
166971,4,2015,Brasil,128
166989,4,2015,"United States",204
166991,4,2015,Chile,27
166996,4,2015,"United States",1002
167003,10,2015,Pakistan,20
167005,6,2015,Pakistan,383
167021,4,2015,"United States",332
167025,4,2015,"United States",1020
167026,4,2015,Chile,144
167034,4,2015,Chile,620
167037,4,2015,Chile,585
167039,4,2015,Chile,780
167042,4,2015,"United States",2658
167044,4,2015,"United States",100
167066,4,2015,Chile,366
167080,4,2015,Chile,6
167085,4,2015,Colombia,296
167090,4,2015,Chile,20
167091,4,2015,Colombia,148
167094,4,2015,Colombia,226
167105,4,2015,Brasil,43
167136,5,2015,Mexico,96
167138,9,2015,"Malaysia + Singapore",44
167159,4,2015,"United States",498
167169,4,2015,Taiwan,457
167176,4,2015,"United States",360
167211,4,2015,India,9
167238,11,2015,Pakistan,388
167254,4,2015,"United States",1376
167274,9,2015,"Malaysia + Singapore",168
167293,4,2015,India,165
167339,4,2015,Chile,54
167360,4,2015,"United States",13
167363,4,2015,Colombia,144
167375,4,2015,Chile,36
167388,4,2015,Chile,492
167453,5,2015,Brasil,288
167460,4,2015,Colombia,144
167462,4,2015,Colombia,144
167465,4,2015,Colombia,288
167484,4,2015,Chile,124
167489,4,2015,"United States",1005
167501,4,2015,Colombia,108
167511,4,2015,Colombia,144
167537,4,2015,Colombia,38
167565,4,2015,"Malaysia + Singapore",16
167575,4,2015,"United States",132
167594,5,2015,Mexico,40
167605,4,2015,India,138
167610,4,2015,India,198
167623,4,2015,India,270
167628,4,2015,India,720
167635,4,2015,India,158
167637,4,2015,India,205
167639,4,2015,India,900
167649,4,2015,Philippines,135
167657,12,2015,"Malaysia + Singapore",132
167667,4,2015,Brasil,130
167681,4,2015,Colombia,194
167682,4,2015,Brasil,318
167701,11,2015,India,548
167715,9,2015,Brasil,204
167717,4,2015,India,16
167733,4,2015,India,18
167737,4,2015,Colombia,144
167749,11,2015,Brasil,86
167755,4,2015,India,247
167790,4,2015,Chile,204
167805,5,2015,India,145
167815,4,2015,Chile,25
167830,4,2015,Chile,216
167832,4,2015,Chile,2135
167848,4,2015,Chile,2414
167868,4,2015,Colombia,144
167880,4,2015,Chile,1020
167881,4,2015,Brasil,376
167888,4,2015,"United States",328
167892,8,2015,Chile,117
167903,4,2015,Chile,90
167905,4,2015,Chile,1156
167908,5,2015,"United States",7344
167910,12,2015,Colombia,309
167920,4,2015,Chile,374
167921,4,2015,Chile,1782
167938,4,2015,Chile,108
167945,8,2015,Philippines,40
167949,4,2015,"United States",664
167951,5,2015,Brasil,4
167976,4,2015,Brasil,390
167978,8,2015,Chile,80
167980,4,2015,Chile,37
167996,4,2015,Chile,1530
168007,4,2015,Chile,1152
168015,4,2015,Philippines,32
168017,4,2015,Philippines,136
168034,7,2015,"Argentina + Uruguay",6
168047,4,2015,India,525
168055,4,2015,India,697
168114,4,2015,Philippines,30
168146,4,2015,India,62
168154,4,2015,Brasil,416
168158,4,2015,Chile,28
168163,4,2015,Chile,54
168177,4,2015,Chile,555
168182,4,2015,Chile,345
168194,8,2015,Pakistan,1148
168197,4,2015,India,15
168207,4,2015,Pakistan,7
168212,4,2015,India,58
168216,5,2015,India,198
168221,4,2015,Colombia,43
168227,4,2015,Chile,112
168228,4,2015,India,14
168253,4,2015,Colombia,56
168260,4,2015,Philippines,475
168265,4,2015,Chile,64
168268,4,2015,Chile,432
168274,4,2015,Chile,26
168278,4,2015,India,147
168280,4,2015,Colombia,5
168294,8,2015,Brasil,198
168299,4,2015,Pakistan,36
168301,5,2015,Chile,130
168311,4,2015,"Argentina + Uruguay",22
168329,4,2015,"Argentina + Uruguay",3
168332,4,2015,Colombia,144
168339,4,2015,Colombia,144
168345,4,2015,Colombia,288
168378,4,2015,Brasil,2071
168389,12,2015,Colombia,246
168421,4,2015,"United States",2487
168442,4,2015,Chile,986
168445,4,2015,Chile,31
168492,4,2015,Chile,1020
168503,8,2015,Chile,3042
168505,4,2015,Colombia,288
168511,4,2015,Colombia,144
168521,4,2015,Chile,102
168524,4,2015,Chile,612
168529,4,2015,Colombia,144
168535,8,2015,Colombia,310
168537,4,2015,Chile,1938
168538,12,2015,Chile,1022
168545,4,2015,Mexico,35
168560,4,2015,Chile,27
168563,4,2015,Colombia,144
168590,4,2015,Chile,87
168605,4,2015,Chile,112
168608,10,2015,Chile,312
168654,4,2015,Brasil,442
168664,4,2015,Chile,952
168666,4,2015,Colombia,144
168667,5,2015,Brasil,102
168690,4,2015,Brasil,25
168739,6,2015,Chile,84
168740,5,2015,Colombia,39
168741,4,2015,"Argentina + Uruguay",416
168754,4,2015,"Malaysia + Singapore",96
168790,4,2015,Philippines,376
168800,4,2015,Philippines,384
168801,4,2015,"Malaysia + Singapore",42
168811,9,2015,"Malaysia + Singapore",398
168833,4,2015,Pakistan,8
168838,10,2015,Pakistan,18
168843,4,2015,Pakistan,8
168854,4,2015,Pakistan,160
168869,4,2015,Pakistan,420
168879,4,2015,Pakistan,11
168905,4,2015,"Argentina + Uruguay",800
168929,4,2015,Pakistan,4
168943,5,2015,Pakistan,42
168956,11,2015,Pakistan,204
168963,5,2015,Chile,805
168967,4,2015,India,80
168969,4,2015,India,68
168970,4,2015,India,14
168971,5,2015,Brasil,480
168978,6,2015,Chile,944
168979,7,2015,Pakistan,730
168985,4,2015,India,116
169024,4,2015,Colombia,112
169048,4,2015,Pakistan,88
169072,4,2015,India,60
169073,4,2015,Pakistan,156
169076,4,2015,India,11
169090,4,2015,India,696
169100,4,2015,Pakistan,240
169140,4,2015,"Argentina + Uruguay",440
169159,4,2015,Philippines,4
169180,4,2015,India,5
169203,4,2015,India,96
169221,4,2015,"United States",360
169229,4,2015,Pakistan,102
169230,5,2015,Pakistan,4654
169237,4,2015,Colombia,16
169251,4,2015,Chile,1836
169270,4,2015,India,12
169271,4,2015,India,645
169273,4,2015,"United States",228
169280,4,2015,Mexico,26
169305,4,2015,Chile,680
169309,10,2015,Chile,256
169311,4,2015,"United States",19
169314,10,2015,Chile,168
169316,4,2015,Chile,72
169317,10,2015,Chile,147
169324,7,2015,Pakistan,96
169342,4,2015,Brasil,393
169353,4,2015,Chile,56
169366,10,2015,Chile,98
169370,9,2015,Chile,56
169378,4,2015,Chile,26
169402,4,2015,Brasil,597
169409,4,2015,"Argentina + Uruguay",19
169416,4,2015,Chile,1080
169436,4,2015,"Malaysia + Singapore",1244
169452,4,2015,Colombia,288
169457,4,2015,Chile,14
169471,4,2015,Chile,1122
169481,4,2015,Colombia,56
169489,4,2015,Chile,680
169494,10,2015,Brasil,320
169498,4,2015,"Malaysia + Singapore",15
169520,4,2015,Colombia,130
169537,4,2015,Chile,38
169543,5,2015,Pakistan,56
169546,4,2015,"Argentina + Uruguay",1377
169573,4,2015,Pakistan,315
169575,4,2015,"Malaysia + Singapore",30
169594,4,2015,"United States",45
169614,4,2015,Philippines,270
169617,6,2015,Pakistan,391
169626,4,2015,India,8
169637,4,2015,"Malaysia + Singapore",26
169646,4,2015,Philippines,285
169661,11,2015,"Malaysia + Singapore",334
169667,5,2015,Pakistan,48
169678,4,2015,"Malaysia + Singapore",4
169692,9,2015,"Malaysia + Singapore",108
169693,4,2015,"Malaysia + Singapore",38
169696,4,2015,Philippines,6
169710,4,2015,India,640
169716,9,2015,India,302
169718,5,2015,India,18
169734,4,2015,Philippines,54
169740,4,2015,India,12
169755,4,2015,India,32
169764,4,2015,India,13
169765,4,2015,Philippines,2
169767,4,2015,India,207
169771,4,2015,India,44
169774,4,2015,India,264
169776,4,2015,India,66
169777,4,2015,Philippines,47
169797,4,2015,India,18
169803,4,2015,India,144
169811,5,2015,"Argentina + Uruguay",456
169814,9,2015,India,224
169817,4,2015,India,261
169835,4,2015,Philippines,7
169861,4,2015,Brasil,112
169874,4,2015,India,39
169879,8,2015,Pakistan,24
169888,4,2015,Chile,1891
169896,4,2015,India,48
169899,4,2015,India,1836
169902,5,2015,India,960
169920,4,2015,Pakistan,72
169922,4,2015,Chile,99
169931,5,2015,Colombia,14
169933,5,2015,Brasil,246
169939,4,2015,Chile,33
169945,4,2015,India,128
169950,4,2015,India,112
169973,7,2015,India,196
169982,4,2015,Chile,124
169987,4,2015,Brasil,285
170001,5,2015,Brasil,312
170017,4,2015,Pakistan,34
170040,4,2015,India,312
170043,11,2015,Pakistan,240
170060,4,2015,Brasil,520
170086,4,2015,"United States",168
170090,4,2015,Chile,93
170097,4,2015,Chile,1550
170099,4,2015,Chile,36
170105,4,2015,Brasil,258
170108,9,2015,Brasil,303
170118,12,2015,Brasil,444
170123,7,2015,Colombia,35
170124,4,2015,Chile,527
170125,4,2015,Chile,1426
170130,4,2015,Chile,33
170134,4,2015,Chile,124
170137,4,2015,"United States",30
170139,6,2015,Chile,81
170144,4,2015,Chile,13
170150,4,2015,Philippines,20
170160,9,2015,Chile,84
170165,4,2015,Chile,22
170168,4,2015,Brasil,270
170170,10,2015,Brasil,12
170173,7,2015,Chile,1022
170174,4,2015,Colombia,180
170176,4,2015,Colombia,180
170178,4,2015,Chile,99
170179,4,2015,Colombia,180
170192,12,2015,Brasil,26
170200,4,2015,Chile,180
170203,9,2015,Chile,220
170204,4,2015,Chile,992
170205,5,2015,Chile,160
170208,4,2015,Chile,500
170211,4,2015,Chile,32
170214,4,2015,Chile,496
170234,4,2015,Chile,72
170241,4,2015,"United States",20
170255,4,2015,Mexico,261
170282,4,2015,India,1080
170283,7,2015,Chile,234
170287,5,2015,"Malaysia + Singapore",42
170293,4,2015,"Malaysia + Singapore",456
170294,4,2015,"Malaysia + Singapore",18
170300,4,2015,India,396
170311,4,2015,India,3024
170327,11,2015,Pakistan,240
170349,4,2015,India,118
170350,4,2015,Brasil,296
170362,4,2015,India,12
170373,4,2015,India,15
170382,4,2015,Chile,1224
170388,4,2015,Brasil,144
170400,4,2015,India,2656
170401,5,2015,India,268
170408,4,2015,India,18
170409,4,2015,Chile,722
170419,4,2015,India,8
170421,4,2015,India,1587
170426,4,2015,India,3738
170427,4,2015,Chile,300
170438,4,2015,India,1190
170449,10,2015,India,135
170454,4,2015,Chile,38
170459,4,2015,Philippines,7
170464,8,2015,Brasil,412
170471,4,2015,India,400
170485,4,2015,Chile,250
170489,9,2015,Chile,834
170499,5,2015,Chile,72
170508,9,2015,Chile,110
170512,11,2015,Chile,384
170518,4,2015,India,30
170529,4,2015,India,3564
170533,4,2015,India,6
170537,4,2015,Chile,114
170543,4,2015,Chile,2414
170550,4,2015,"Argentina + Uruguay",88
170554,4,2015,"Argentina + Uruguay",56
170560,6,2015,India,147
170580,4,2015,"United States",240
170581,5,2015,Chile,301
170587,4,2015,"Argentina + Uruguay",46
170597,5,2015,India,9
170603,4,2015,Chile,24
170606,4,2015,Pakistan,13
170619,4,2015,"United States",344
170621,5,2015,Chile,136
170623,4,2015,India,2880
170648,4,2015,India,45
170656,5,2015,India,108
170657,4,2015,Brasil,168
170662,4,2015,India,340
170663,4,2015,Pakistan,140
170664,4,2015,Pakistan,20
170665,4,2015,Chile,64
170683,4,2015,"United States",1332
170689,4,2015,India,20
170695,4,2015,"Argentina + Uruguay",108
170702,8,2015,India,1560
170707,4,2015,Brasil,207
170708,4,2015,"Argentina + Uruguay",5
170710,4,2015,"Argentina + Uruguay",12
170721,5,2015,India,189
170727,4,2015,Pakistan,4
170728,4,2015,India,105
170768,4,2015,Brasil,327
170811,4,2015,"Argentina + Uruguay",10
170818,4,2015,"Argentina + Uruguay",4
170826,4,2015,"Argentina + Uruguay",34
170832,4,2015,Brasil,447
170841,4,2015,"Argentina + Uruguay",3
170852,4,2015,Chile,189
170855,4,2015,"United States",30
170858,4,2015,"United States",130
170865,4,2015,"Argentina + Uruguay",10
170870,4,2015,Brasil,330
170872,4,2015,Chile,810
170882,4,2015,Brasil,212
170888,4,2015,Chile,2
170891,8,2015,Brasil,186
170908,4,2015,Chile,950
170912,4,2015,Brasil,142
170929,12,2015,Colombia,139
170934,4,2015,Brasil,216
170941,8,2015,Chile,168
170946,5,2015,"United States",24
170962,4,2015,"Argentina + Uruguay",43
170984,10,2015,Chile,242
170993,4,2015,"United States",10
171020,4,2015,India,486
171031,4,2015,"United States",1207
171033,4,2015,India,715
171057,4,2015,"United States",4980
171071,4,2015,India,26
171075,4,2015,India,114
171085,4,2015,India,40
171095,6,2015,Philippines,5
171100,4,2015,India,10
171104,9,2015,Taiwan,9
171111,4,2015,Chile,200
171113,4,2015,India,290
171122,4,2015,Chile,136
171124,4,2015,India,798
171133,9,2015,Chile,112
171134,4,2015,Chile,102
171135,4,2015,India,464
171141,4,2015,India,232
171173,4,2015,India,393
171177,11,2015,Chile,1312
171180,4,2015,Chile,50
171181,4,2015,India,232
171185,4,2015,India,232
171192,4,2015,"Argentina + Uruguay",12
171198,4,2015,Chile,8
171199,12,2015,Brasil,198
171200,5,2015,Pakistan,48
171211,4,2015,India,1120
171213,9,2015,Brasil,1194
171217,5,2015,India,460
171222,4,2015,Philippines,1
171223,4,2015,Pakistan,7
171230,4,2015,India,174
171232,4,2015,Philippines,17
171245,4,2015,Philippines,18
171253,4,2015,Philippines,26
171265,5,2015,India,42
171267,4,2015,Philippines,12
171278,4,2015,"United States",728
171302,4,2015,India,80
171309,4,2015,India,48
171318,8,2015,Chile,483
171321,4,2015,India,244
171323,4,2015,India,290
171331,4,2015,India,232
171333,4,2015,India,290
171357,4,2015,"United States",2628
171358,4,2015,Brasil,130
171364,4,2015,India,1440
171370,4,2015,India,174
171380,5,2015,Pakistan,32
171381,4,2015,India,1790
171392,4,2015,India,441
171395,5,2015,Chile,120
171400,4,2015,Brasil,381
171414,4,2015,Brasil,540
171417,4,2015,Colombia,33
171418,4,2015,Chile,28
171448,4,2015,Brasil,8
171449,4,2015,Brasil,400
171458,4,2015,India,48
171463,4,2015,Chile,142
171498,7,2015,Chile,180
171529,4,2015,Brasil,472
171531,4,2015,Philippines,2
171557,4,2015,Philippines,3
171561,5,2015,Brasil,608
171570,8,2015,Colombia,14
171617,9,2015,Pakistan,60
171624,7,2015,"United States",1784
171625,4,2015,Philippines,16
171627,4,2015,India,636
171641,8,2015,India,279
171642,4,2015,India,816
171651,12,2015,India,24
171652,7,2015,India,495
171661,9,2015,India,48
171667,5,2015,Taiwan,36
171672,4,2015,India,7527
171680,4,2015,"Malaysia + Singapore",280
171697,4,2015,India,260
171700,4,2015,"Malaysia + Singapore",20
171702,7,2015,India,426
171707,4,2015,Pakistan,506
171723,4,2015,"Malaysia + Singapore",24
171725,4,2015,"Malaysia + Singapore",20
171726,4,2015,India,10
171734,4,2015,"Malaysia + Singapore",16
171751,8,2015,India,502
171754,5,2015,Chile,48
171761,4,2015,Pakistan,28
171763,4,2015,Pakistan,36
171769,4,2015,Brasil,333
171789,4,2015,Brasil,512
171794,4,2015,India,32
171815,4,2015,"Malaysia + Singapore",92
171819,4,2015,"Malaysia + Singapore",240
171837,4,2015,Colombia,81
171839,9,2015,Pakistan,18
171841,4,2015,India,2520
171874,4,2015,"United States",2190
171875,5,2015,India,3
171878,4,2015,Chile,18
171882,4,2015,"United States",1460
171886,4,2015,India,1488
171893,4,2015,Chile,117
171896,4,2015,Colombia,404
171897,8,2015,India,72
171904,5,2015,India,54
171922,9,2015,Chile,88
171924,4,2015,Pakistan,15
171944,4,2015,Brasil,130
171949,4,2015,Brasil,520
171958,4,2015,Chile,56
171968,5,2015,Chile,22
171972,4,2015,Brasil,532
171973,7,2015,Philippines,6
171992,10,2015,Brasil,460
171995,8,2015,"Malaysia + Singapore",710
172001,5,2015,Brasil,790
172009,4,2015,"Malaysia + Singapore",170
172013,4,2015,Brasil,520
172055,4,2015,"Malaysia + Singapore",1400
172060,4,2015,India,148
172081,8,2015,India,1536
172084,4,2015,India,7564
172089,4,2015,India,36
172098,4,2015,Pakistan,1224
172104,4,2015,India,504
172111,4,2015,"Malaysia + Singapore",28
172114,4,2015,"Malaysia + Singapore",238
172121,10,2015,Pakistan,204
172126,4,2015,"Malaysia + Singapore",6620
172133,4,2015,India,600
172135,4,2015,"Malaysia + Singapore",204
172152,4,2015,"Argentina + Uruguay",10
172170,4,2015,"Argentina + Uruguay",14
172179,4,2015,"Malaysia + Singapore",204
172243,9,2015,India,640
172257,8,2015,India,336
172258,4,2015,India,2668
172267,4,2015,Brasil,1016
172268,4,2015,"United States",2184
172270,4,2015,"Argentina + Uruguay",520
172276,4,2015,India,800
172301,8,2015,India,1200
172328,5,2015,Pakistan,207
172330,4,2015,Pakistan,160
172341,4,2015,Brasil,210
172349,4,2015,Brasil,738
172352,4,2015,Brasil,444
172366,4,2015,Brasil,399
172370,9,2015,Chile,110
172374,4,2015,Chile,24
172379,10,2015,Brasil,308
172380,4,2015,"United States",1340
172382,4,2015,Chile,117
172396,4,2015,"United States",60
172401,4,2015,Philippines,19
172409,4,2015,Chile,76
172410,4,2015,Brasil,264
172413,7,2015,Chile,128
172420,4,2015,Chile,1798
172421,4,2015,Chile,78
172432,4,2015,Chile,468
172443,4,2015,Brasil,390
172446,4,2015,Brasil,372
172463,4,2015,Chile,111
172487,4,2015,Chile,136
172488,4,2015,Chile,52
172496,4,2015,Brasil,195
172507,4,2015,Taiwan,1
172589,4,2015,"United States",2640
172609,4,2015,"United States",414
172625,4,2015,"Malaysia + Singapore",4
172639,4,2015,Pakistan,8
172675,4,2015,Pakistan,915
172679,4,2015,India,660
172686,9,2015,"Malaysia + Singapore",530
172687,4,2015,Pakistan,6
172692,11,2015,India,768
172694,4,2015,"United States",672
172704,4,2015,India,2772
172705,8,2015,India,640
172707,4,2015,"Malaysia + Singapore",144
172708,6,2015,Brasil,41
172720,4,2015,"Malaysia + Singapore",24
172724,4,2015,Brasil,390
172741,4,2015,"Malaysia + Singapore",38
172744,8,2015,Brasil,237
172746,4,2015,"Malaysia + Singapore",33
172748,12,2015,Brasil,142
172749,4,2015,"Malaysia + Singapore",34
172754,4,2015,"Malaysia + Singapore",160
172756,4,2015,India,23
172761,4,2015,"Malaysia + Singapore",34
172763,4,2015,"Malaysia + Singapore",40
172767,4,2015,"Malaysia + Singapore",66
172787,6,2015,Brasil,2096
172796,4,2015,Philippines,16
172817,4,2015,"Malaysia + Singapore",38
172819,4,2015,"Argentina + Uruguay",20
172823,4,2015,Brasil,390
172835,4,2015,Philippines,9
172869,5,2015,Brasil,56
172872,4,2015,Chile,6
172880,5,2015,India,304
172886,4,2015,Mexico,11
172891,11,2015,Chile,90
172892,12,2015,Brasil,545
172899,5,2015,Chile,274
172910,4,2015,Pakistan,23
172911,4,2015,Pakistan,512
172922,4,2015,Brasil,256
172924,4,2015,Mexico,276
172931,4,2015,Brasil,212
172972,4,2015,Pakistan,57
173033,4,2015,Colombia,36
173056,4,2015,Pakistan,920
173063,4,2015,"United States",1337
173073,4,2015,Brasil,30
173100,4,2015,Chile,108
173105,4,2015,Chile,608
173106,4,2015,Brasil,315
173119,4,2015,Chile,272
173135,4,2015,Brasil,250
173136,4,2015,Brasil,504
173140,4,2015,Brasil,92
173143,11,2015,Chile,80
173144,4,2015,"Argentina + Uruguay",34
173157,4,2015,Colombia,404
173176,4,2015,Chile,37
173186,8,2015,Brasil,390
173187,4,2015,Brasil,312
173198,4,2015,Colombia,808
173199,4,2015,"Argentina + Uruguay",580
173201,4,2015,Brasil,128
173206,4,2015,Taiwan,36
173211,10,2015,Brasil,115
173217,4,2015,"Malaysia + Singapore",90
173221,4,2015,"Malaysia + Singapore",46
173223,4,2015,"Malaysia + Singapore",1
173224,6,2015,Chile,40
173225,4,2015,Brasil,90
173226,4,2015,"Malaysia + Singapore",81
173229,10,2015,Chile,240
173239,4,2015,"Malaysia + Singapore",195
173243,4,2015,Brasil,831
173247,6,2015,Chile,24
173255,4,2015,Mexico,16
173260,4,2015,"Malaysia + Singapore",39
173261,4,2015,Colombia,404
173266,4,2015,"Malaysia + Singapore",96
173273,4,2015,Mexico,13
173277,4,2015,"Malaysia + Singapore",38
173337,4,2015,"Malaysia + Singapore",96
173342,4,2015,Philippines,19
173375,4,2015,"Malaysia + Singapore",21
173381,4,2015,"Malaysia + Singapore",44
173391,4,2015,India,15
173393,4,2015,India,15
173415,4,2015,"Malaysia + Singapore",148
173419,4,2015,"Malaysia + Singapore",146
173421,9,2015,Pakistan,150
173426,6,2015,"Malaysia + Singapore",230
173431,4,2015,India,24
173449,4,2015,Pakistan,28
173451,4,2015,Pakistan,36
173466,4,2015,"Malaysia + Singapore",72
173475,4,2015,Pakistan,135
173481,4,2015,Pakistan,4338
173485,5,2015,Brasil,85
173489,5,2015,Chile,124
173490,4,2015,India,5040
173498,4,2015,"Malaysia + Singapore",21
173503,4,2015,Pakistan,210
173512,12,2015,Mexico,46
173514,4,2015,Chile,20
173526,4,2015,Brasil,390
173538,4,2015,Philippines,21
173550,4,2015,Chile,152
173568,5,2015,Chile,1332
173569,5,2015,India,72
173593,10,2015,India,320
173594,4,2015,"Malaysia + Singapore",50
173603,4,2015,Brasil,133
173636,5,2015,Colombia,108
