user_id,country,year,month,distance
24776,Brasil,2014,11,94
24775,Brasil,2014,11,94
23867,Brasil,2014,11,95
24781,Brasil,2014,11,372
23646,Brasil,2014,11,95
24819,Brasil,2014,11,94
24829,Brasil,2014,11,94
24830,Brasil,2014,11,94
24291,Brasil,2014,11,110
24624,Brasil,2014,11,94
24850,Brasil,2014,11,113
16971,Brasil,2014,11,107
24238,Brasil,2014,11,113
16404,Brasil,2014,11,107
24342,Brasil,2014,11,109
21253,Brasil,2014,11,110
25387,Brasil,2014,11,109
25465,Brasil,2014,11,110
22773,Brasil,2014,11,110
25586,Brasil,2014,11,112
25386,Brasil,2014,11,107
24770,Brasil,2014,11,107
25192,Brasil,2014,11,111
16799,Brasil,2014,11,226
25469,Brasil,2014,11,111
25259,Brasil,2014,11,212
19802,Brasil,2014,11,96
26209,Brasil,2014,11,111
26228,Brasil,2014,11,110
25299,Brasil,2014,11,110
26363,Brasil,2014,11,118
16965,Brasil,2014,11,96
26201,Brasil,2014,11,186
26798,Brasil,2014,11,104
19070,Brasil,2014,11,116
18270,Brasil,2014,11,119
17061,Brasil,2014,11,96
24516,Brasil,2014,11,106
9886,Brasil,2014,11,100
19232,Brasil,2014,11,116
27111,Brasil,2014,11,119
21646,Brasil,2014,11,113
18132,Brasil,2014,11,105
24754,Brasil,2014,11,210
4635,Brasil,2014,11,216
27142,Brasil,2014,11,106
27220,Brasil,2014,11,116
16731,Brasil,2014,11,116
22983,Brasil,2014,11,108
27330,Brasil,2014,11,109
17145,Brasil,2014,11,109
19235,Brasil,2014,11,104
26145,Brasil,2014,11,109
27618,Brasil,2014,11,234
24728,Brasil,2014,11,109
23963,Brasil,2014,11,105
17927,Brasil,2014,11,111
16981,Brasil,2014,11,104
23157,Brasil,2014,11,95
4582,Brasil,2014,11,105
18652,Brasil,2014,11,101
16824,Brasil,2014,11,107
20095,Brasil,2014,11,101
28163,Brasil,2014,11,105
27801,Brasil,2014,11,101
28239,Brasil,2014,11,108
28351,Brasil,2014,11,104
28366,Brasil,2014,11,111
28398,Brasil,2014,11,104
435,Brasil,2014,11,97
17358,Brasil,2014,11,107
28680,Brasil,2014,11,97
28718,Brasil,2014,11,108
28754,Brasil,2014,11,108
24192,Brasil,2014,11,112
13311,Brasil,2014,11,95
28353,Brasil,2014,11,115
21955,Brasil,2014,11,108
29391,Brasil,2014,11,108
29348,Brasil,2014,11,93
16966,Brasil,2014,11,94
28454,Brasil,2014,11,94
22252,Brasil,2014,11,188
29485,Brasil,2014,11,114
26520,Brasil,2014,11,108
29818,Brasil,2014,11,96
17091,Brasil,2014,11,118
29864,Brasil,2014,11,110
22070,Brasil,2014,11,210
3124,Brasil,2014,11,113
29974,Brasil,2014,11,110
29971,Brasil,2014,11,112
30042,Brasil,2014,11,116
16639,Brasil,2014,11,104
30052,Brasil,2014,11,112
23310,Brasil,2014,11,118
29966,Brasil,2014,11,105
30261,Brasil,2014,11,94
30309,Brasil,2014,11,112
30312,Brasil,2014,11,105
30322,Brasil,2014,11,113
18260,Brasil,2014,11,93
17215,Brasil,2014,11,105
10670,Brasil,2014,11,108
30414,Brasil,2014,11,95
30437,Brasil,2014,11,107
30460,Brasil,2014,11,95
30457,Brasil,2014,11,95
1940,Brasil,2014,11,113
30669,Brasil,2014,11,112
30162,Brasil,2014,11,113
14716,Brasil,2014,11,105
30865,Brasil,2014,11,113
21868,Brasil,2014,11,95
31179,Brasil,2014,12,94
31218,Brasil,2014,12,104
31124,Brasil,2014,12,93
31270,Brasil,2014,12,93
30890,Brasil,2014,12,95
19875,Brasil,2014,12,108
31037,Brasil,2014,12,94
27287,Brasil,2014,12,95
24213,Brasil,2014,12,212
23721,Brasil,2014,12,93
31587,Brasil,2014,12,107
31921,Brasil,2014,12,112
16913,Brasil,2014,12,111
11770,Brasil,2014,12,92
32117,Brasil,2014,12,93
32161,Brasil,2014,12,108
24734,Brasil,2014,12,106
21065,Brasil,2014,12,105
32203,Brasil,2014,12,120
22177,Brasil,2014,12,113
31558,Brasil,2014,12,95
32453,Brasil,2014,12,113
4265,Brasil,2014,12,103
32472,Brasil,2014,12,109
32599,Brasil,2014,12,109
22994,Brasil,2014,12,285
32051,Brasil,2014,12,92
19725,Brasil,2014,12,106
17808,Brasil,2014,12,96
17262,Brasil,2014,12,105
32046,Brasil,2014,12,318
32731,Brasil,2014,12,122
18561,Brasil,2014,12,109
14814,Brasil,2014,12,103
32774,Brasil,2014,12,103
24807,Brasil,2014,12,118
16838,Brasil,2014,12,104
33015,Brasil,2014,12,92
32786,Brasil,2014,12,113
17781,Brasil,2014,12,106
16721,Brasil,2014,12,106
31272,Brasil,2014,12,226
33147,Brasil,2014,12,103
33174,Brasil,2014,12,94
33179,Brasil,2014,12,116
17746,Brasil,2014,12,110
16771,Brasil,2014,12,356
24724,Brasil,2014,12,106
33330,Brasil,2014,12,282
33340,Brasil,2014,12,376
33163,Brasil,2014,12,113
31162,Brasil,2014,12,106
11208,Brasil,2014,12,113
33682,Brasil,2014,12,107
4656,Brasil,2014,12,105
24251,Brasil,2014,12,107
33632,Brasil,2014,12,122
33785,Brasil,2014,12,113
27828,Brasil,2014,12,113
23981,Brasil,2014,12,95
33848,Brasil,2014,12,109
33962,Brasil,2014,12,208
16597,Brasil,2014,12,105
23150,Brasil,2014,12,113
19198,Brasil,2014,12,122
34022,Brasil,2014,12,113
34077,Brasil,2014,12,101
34114,Brasil,2014,12,108
29958,Brasil,2014,12,111
33140,Brasil,2014,12,122
20639,Brasil,2014,12,111
34489,Brasil,2014,12,107
21980,Brasil,2014,12,119
21261,Brasil,2014,12,107
34857,Brasil,2014,12,106
34869,Brasil,2014,12,106
16752,Brasil,2014,12,236
35122,Brasil,2014,12,107
16667,Brasil,2014,12,110
16487,Brasil,2014,12,105
35333,Brasil,2014,12,120
26617,Brasil,2014,12,88
35407,Brasil,2014,12,108
35398,Brasil,2014,12,105
35177,Brasil,2014,12,111
17831,Brasil,2014,12,108
18835,Brasil,2014,12,94
23663,Brasil,2014,12,108
23846,Brasil,2014,12,116
50812,Brasil,2014,12,117
50892,Brasil,2014,12,110
17182,Brasil,2014,12,119
51736,Brasil,2014,12,123
20696,Brasil,2014,12,110
71065,Brasil,2014,12,113
70289,Brasil,2014,12,115
18299,Brasil,2014,12,117
32445,Brasil,2014,12,234
51797,Brasil,2014,12,220
23603,Brasil,2014,12,94
74450,Brasil,2014,12,104
17123,Brasil,2014,12,103
55416,Brasil,2014,12,116
29999,Brasil,2014,12,107
60213,Brasil,2014,12,212
22135,Brasil,2014,12,113
26926,Brasil,2014,12,226
74488,Brasil,2014,12,115
65570,Brasil,2014,12,114
17944,Brasil,2014,12,104
16415,Brasil,2014,12,222
24732,Brasil,2014,12,114
18383,Brasil,2014,12,112
27319,Brasil,2014,12,117
74524,Brasil,2014,12,106
74551,Brasil,2014,12,116
64257,Brasil,2014,12,108
71212,Brasil,2014,12,97
60494,Brasil,2014,12,109
19607,Brasil,2014,12,110
19920,Brasil,2014,12,112
66089,Brasil,2014,12,112
74596,Brasil,2014,12,93
54967,Brasil,2014,12,113
16349,Brasil,2014,12,113
74737,Brasil,2014,12,96
16416,Brasil,2014,12,109
17482,Brasil,2014,12,109
611,Brasil,2014,12,113
20934,Brasil,2014,12,110
20913,Brasil,2014,12,97
19194,Brasil,2014,12,186
74811,Brasil,2014,12,108
26771,Brasil,2014,12,93
32157,Brasil,2014,12,93
16550,Brasil,2014,12,94
24636,Brasil,2014,12,87
23475,Brasil,2014,12,114
50908,Brasil,2014,12,111
61322,Brasil,2014,12,110
56947,Brasil,2014,12,113
16677,Brasil,2014,12,108
74860,Brasil,2014,12,214
74083,Brasil,2014,12,112
16629,Brasil,2014,12,113
74886,Brasil,2014,12,96
74904,Brasil,2014,12,107
52562,Brasil,2014,12,108
22060,Brasil,2014,12,118
32080,Brasil,2014,12,108
74919,Brasil,2014,12,90
14852,Brasil,2014,12,94
74916,Brasil,2014,12,93
19181,Brasil,2014,12,111
21549,Brasil,2014,12,109
32981,Brasil,2014,12,110
74966,Brasil,2014,12,111
24130,Brasil,2014,12,107
34109,Brasil,2014,12,107
70678,Brasil,2014,12,115
75021,Brasil,2014,12,109
75029,Brasil,2014,12,104
17904,Brasil,2014,12,107
75036,Brasil,2014,12,96
21378,Brasil,2014,12,115
66236,Brasil,2014,12,113
31674,Brasil,2014,12,93
74880,Brasil,2014,12,96
75068,Brasil,2014,12,90
23472,Brasil,2014,12,114
1088,Brasil,2014,12,114
16739,Brasil,2014,12,112
16868,Brasil,2014,12,96
18328,Brasil,2014,12,113
14954,Brasil,2014,12,111
74770,Brasil,2014,12,112
63372,Brasil,2014,12,107
18123,Brasil,2014,12,107
75135,Brasil,2014,12,220
30098,Brasil,2014,12,106
19163,Brasil,2014,12,109
23387,Brasil,2014,12,111
7137,Brasil,2014,12,111
74486,Brasil,2014,12,96
27819,Brasil,2014,12,95
30682,Brasil,2014,12,107
18176,Brasil,2014,12,108
26888,Brasil,2014,12,95
75192,Brasil,2014,12,95
74854,Brasil,2014,12,108
66547,Brasil,2014,12,123
74574,Brasil,2014,12,110
75238,Brasil,2014,12,109
75210,Brasil,2014,12,107
59800,Brasil,2014,12,107
8889,Brasil,2014,12,87
74805,Brasil,2014,12,107
74466,Brasil,2014,12,116
32403,Brasil,2014,12,111
17074,Brasil,2014,12,87
26076,Brasil,2014,12,94
73895,Brasil,2014,12,113
