user_id,YEAR,MONTH,distance,count
188587,2015,7,658,2
188590,2015,5,160,5
188596,2015,5,174,1
188597,2015,8,203,2
188597,2015,10,86,1
188598,2015,5,232,8
188609,2015,5,136,8
188613,2015,5,7,1
188614,2015,7,650,2
188614,2015,9,332,1
188614,2015,10,134,1
188614,2015,11,126,1
188614,2015,12,332,1
188623,2015,5,297,1
188623,2015,6,595,2
188628,2015,6,310,2
188631,2015,5,202,8
188632,2015,5,780,1
188639,2015,5,954,4
188639,2015,6,951,4
188639,2015,9,248,1
188644,2015,5,66,2
188644,2015,6,56,2
188651,2015,5,144,1
188652,2015,5,216,9
188654,2015,5,327,2
188660,2015,5,102,1
188663,2015,5,20,1
188666,2015,5,327,2
188666,2015,6,2398,44
188666,2015,7,3578,62
188666,2015,8,1308,24
188666,2015,9,2507,46
188666,2015,10,2326,44
188666,2015,11,3430,62
188666,2015,12,2303,26
188666,2016,1,545,10
188671,2015,5,82,5
188671,2015,6,36,2
188671,2015,9,18,1
188671,2015,11,23,1
188673,2015,5,4414,28
188673,2015,6,5777,106
188677,2015,5,460,5
188678,2015,5,39,1
188684,2015,5,112,1
188687,2015,5,39,1
188688,2015,5,160,1
188688,2015,6,148,1
188688,2015,7,152,1
188688,2015,8,154,1
188689,2015,8,475,2
188689,2015,9,658,4
188689,2015,10,209,2
188689,2015,11,765,4
188689,2015,12,153,1
188690,2015,5,146,1
188690,2015,6,1061,5
188690,2015,7,434,3
188690,2015,8,438,3
188690,2015,9,435,3
188690,2015,10,729,5
188690,2015,11,295,2
188700,2015,10,411,1
188700,2015,12,201,1
188705,2015,5,542,2
188706,2015,5,31,1
188710,2015,5,660,6
188710,2015,6,403,4
188710,2015,7,199,2
188710,2015,8,393,4
188710,2015,9,330,3
188711,2015,12,192,2
188712,2015,6,230,2
188712,2015,9,112,1
188714,2015,5,582,4
188714,2015,6,576,2
188714,2015,8,1616,4
188720,2015,5,596,1
188720,2015,6,596,1
188724,2015,5,155,5
188724,2015,6,31,1
188724,2015,7,23,1
188724,2015,8,30,1
188724,2015,9,240,8
188724,2015,10,120,4
188728,2015,5,18,1
188728,2015,7,18,1
188728,2015,8,36,2
188730,2015,5,21,1
188735,2015,5,820,2
188739,2015,10,314,2
188744,2015,5,72,4
188744,2015,6,59,4
188744,2015,8,38,3
188744,2015,9,94,6
188744,2015,10,29,2
188744,2015,11,24,2
188746,2015,5,101,15
188754,2015,5,89,1
188754,2015,6,226,7
188754,2015,7,534,2
188754,2015,8,566,1
188754,2015,9,3951,10
188754,2015,10,2196,4
188754,2015,11,528,4
188755,2015,5,984,1
188759,2015,6,267,2
188759,2015,7,920,3
188759,2015,9,1194,2
188759,2015,10,1180,4
188763,2015,5,360,2
188763,2015,9,117,1
188763,2015,11,118,1
188764,2015,12,1764,2
188766,2015,5,338,4
188766,2015,6,289,3
188766,2015,7,234,3
188769,2015,5,58,2
188769,2015,6,140,3
188769,2015,7,116,2
188769,2015,8,83,3
188769,2015,9,192,6
188769,2015,11,164,5
188769,2015,12,30,1
188771,2015,5,88,3
188771,2015,9,64,2
188771,2015,10,32,1
188772,2015,5,29,1
188780,2015,5,1491,2
188784,2015,5,238,1
188785,2015,5,266,7
188787,2015,5,29,1
188787,2015,10,64,2
188789,2015,9,659,5
188790,2015,5,29,1
188791,2015,12,680,1
188792,2015,5,476,2
188793,2015,5,25,1
188796,2015,5,426,1
188798,2015,5,26,1
188802,2015,5,2,1
188812,2015,9,111,1
188815,2015,5,16,1
188830,2015,5,21,1
188830,2015,9,19,1
188830,2015,10,93,5
188830,2015,11,37,2
188841,2015,8,330,2
188841,2015,9,332,2
188841,2015,10,1128,5
188841,2015,11,234,1
188841,2015,12,454,2
188849,2015,5,1510,6
188850,2015,9,430,1
188853,2015,5,244,1
188865,2015,5,46,2
188867,2015,5,344,3
188867,2015,6,120,1
188867,2015,7,127,1
188867,2015,10,255,2
188867,2015,11,124,1
188867,2016,1,248,1
188868,2015,5,84,1
188868,2015,11,252,1
188872,2015,5,92,1
188874,2015,5,16,1
188890,2015,5,58,1
188893,2015,5,46,1
188894,2015,5,180,2
188898,2015,5,80,1
188899,2015,9,496,3
188899,2015,10,484,3
188913,2015,5,150,2
188915,2015,5,3,1
188915,2015,10,77,3
188916,2015,6,54,1
188918,2015,5,882,2
188919,2015,5,11,1
188922,2015,5,11,1
188930,2015,5,708,2
188940,2015,6,13,1
188941,2015,5,546,2
188945,2015,5,732,2
188949,2015,5,110,2
188953,2015,5,450,25
188953,2015,7,6225,3
188955,2015,5,931,49
188957,2015,5,574,3
188959,2015,5,546,2
188963,2015,5,8,8
188965,2015,5,750,2
188969,2015,5,86,1
188970,2015,5,86,1
188974,2015,5,183,27
188975,2015,5,86,1
188977,2015,5,534,2
188980,2015,5,24,1
188981,2015,5,24,1
188982,2015,5,86,1
188983,2015,5,86,1
188984,2015,5,24,1
188985,2015,5,12,1
188986,2015,5,12,1
188987,2015,5,16,1
188988,2015,5,24,1
188992,2015,5,129,2
188993,2015,5,24,1
188994,2015,5,25,2
188994,2015,8,11,1
188996,2015,5,86,1
188998,2015,5,24,1
189000,2015,5,912,3
189000,2015,6,1630,4
189000,2015,8,415,1
189000,2015,11,1155,3
189001,2015,7,22,1
189002,2015,5,24,1
189004,2015,5,86,1
189005,2015,5,24,1
189006,2015,5,24,1
189010,2015,9,207,2
189010,2015,10,129,1
189010,2015,11,112,1
189010,2015,12,338,3
189011,2015,5,24,1
189015,2015,5,24,1
189029,2015,8,389,19
189029,2015,9,693,48
189029,2015,10,202,16
189029,2015,11,334,36
189029,2015,12,217,18
189032,2015,5,164,1
189044,2015,5,180,2
189051,2015,5,100,1
189066,2015,5,1028,2
189075,2015,5,29,2
189075,2015,6,36,2
189075,2015,7,55,4
189085,2015,5,37,2
189091,2015,6,222,9
189091,2015,7,18,1
189101,2015,5,366,3
189101,2015,6,230,2
189101,2015,8,343,3
189101,2015,9,224,2
189101,2015,10,113,1
189101,2015,11,113,1
189102,2015,5,770,2
189103,2015,5,242,1
189103,2015,11,238,2
189105,2015,5,60,2
189105,2015,9,128,3
189105,2015,10,32,1
189107,2015,5,10,1
189109,2015,5,476,2
189117,2015,5,270,3
189119,2015,5,1854,2
189123,2015,5,234,1
189140,2015,5,383,1
189144,2015,8,153,1
189144,2015,10,597,1
189144,2015,11,634,4
189149,2015,6,225,2
189149,2015,7,113,1
189149,2015,9,564,4
189149,2015,10,1027,8
189149,2015,11,1006,9
189155,2015,5,208,2
189155,2015,6,397,4
189155,2015,7,424,4
189155,2015,8,207,2
189155,2015,9,194,2
189155,2015,10,187,2
189155,2015,11,95,1
189155,2015,12,96,1
189156,2015,5,384,2
189156,2015,8,86,1
189163,2015,5,115,1
189164,2015,5,19,2
189172,2015,8,30,1
189172,2015,9,89,3
189174,2015,5,238,1
189179,2015,5,146,1
189179,2015,7,146,1
189179,2015,8,292,2
189179,2015,9,146,1
189179,2015,11,159,1
189180,2015,5,110,4
189189,2015,7,222,2
189189,2015,10,113,1
189190,2015,5,474,1
189197,2015,5,310,62
189199,2015,6,361,11
189199,2015,7,178,1
189199,2015,9,2172,8
189199,2015,10,1409,7
189199,2015,12,262,1
189207,2015,10,32,1
189212,2015,5,901,7
189212,2015,6,789,7
189212,2015,7,603,6
189212,2015,8,715,6
189212,2015,9,1047,8
189212,2015,10,1093,10
189212,2015,11,458,2
189212,2015,12,1085,10
189225,2015,5,3045,36
189231,2015,11,385,1
189233,2015,5,52,2
189233,2015,6,57,2
189255,2015,12,96,1
189270,2015,5,36,2
189270,2015,8,23,1
189275,2015,5,25,1
189294,2015,6,38,1
189294,2015,8,208,6
189318,2015,5,447,1
189376,2015,5,19,1
189400,2015,5,118,1
189400,2015,8,112,1
189410,2015,7,615,1
189467,2015,5,128,1
189469,2015,6,129,1
189469,2015,8,427,2
189469,2015,10,255,2
189469,2015,12,214,1
189509,2015,5,70,1
189509,2015,6,211,3
189509,2015,8,576,2
189509,2015,9,71,1
189509,2015,10,89,1
189545,2015,5,101,1
189587,2015,5,198,7
189587,2015,6,120,11
189599,2015,5,237,1
189599,2015,7,237,1
189647,2015,5,2394,2
189687,2015,12,217,1
189703,2015,5,15,1
189712,2015,5,470,3
189712,2015,6,438,4
189712,2015,8,1023,9
189712,2015,9,207,2
189712,2015,10,113,1
189712,2015,11,456,4
189776,2015,5,259,1
189776,2015,9,344,3
189776,2015,11,347,3
189776,2015,12,447,4
189787,2015,5,115,1
189787,2015,7,115,1
189834,2015,6,96,1
189834,2015,7,227,2
189834,2015,9,112,1
189834,2015,11,114,1
189834,2015,12,111,1
189837,2015,5,16,1
189837,2015,10,17,1
189843,2015,5,10,1
189843,2015,6,34,1
189843,2015,7,142,7
189843,2015,8,85,3
189843,2015,9,117,6
189843,2015,10,35,1
189843,2015,11,79,3
189843,2015,12,120,4
189848,2015,10,627,10
189866,2015,5,13,1
189882,2015,5,26,2
189900,2015,5,530,3
189900,2015,6,291,2
189905,2015,5,13,1
189929,2015,5,888,6
189929,2015,6,3488,64
189929,2015,7,2379,40
189929,2015,8,1526,28
189929,2015,9,2126,39
189929,2015,10,2326,44
189929,2015,11,3430,62
189929,2015,12,2303,26
189929,2016,1,545,10
189938,2015,5,236,1
189938,2015,6,238,1
189938,2015,11,238,1
189988,2015,5,236,1
189996,2015,5,361,1
190005,2015,5,236,1
190016,2015,5,1,1
190018,2015,5,1,1
190032,2015,5,27,4
190033,2015,5,103,3
190033,2015,6,35,1
190033,2015,8,69,2
190038,2015,5,1,1
190055,2015,5,2,2
190136,2015,5,17,2
190152,2015,5,2080,3
190154,2015,5,73,2
190167,2015,5,275,1
190212,2015,5,27,1
190218,2015,5,157,1
190230,2015,5,374,68
190230,2015,6,540,60
190238,2015,5,456,38
190238,2015,8,3446,9
190238,2015,10,1772,113
190241,2015,6,4,1
190242,2015,12,776,2
190244,2015,5,417,3
190251,2015,10,1711,107
190262,2015,5,102,1
190266,2015,5,67,1
190271,2015,5,148,1
190271,2015,12,438,3
190277,2015,5,172,1
190277,2015,8,176,1
190277,2015,9,101,1
190277,2015,10,491,5
190277,2015,11,460,5
190282,2015,5,495,12
190282,2015,6,694,18
190291,2015,5,7,2
190292,2015,5,7,2
190295,2015,5,7,1
190297,2015,5,7,1
190299,2015,5,94,1
190315,2015,7,6,1
190315,2015,12,86,2
190336,2015,10,280,1
190339,2015,5,1154,3
190341,2015,5,1242,2
190357,2015,5,102,1
190360,2015,5,321,1
190360,2015,10,256,2
190361,2015,5,203,3
190361,2015,9,4,1
190376,2015,5,516,2
190386,2015,5,156,8
190393,2015,5,11,3
190394,2015,5,60,2
190396,2015,5,114,1
190396,2015,8,192,1
190396,2015,9,142,3
190396,2015,10,69,4
190396,2015,11,108,1
190397,2015,9,106,1
190400,2015,5,1413,2
190402,2015,5,321,1
190402,2015,7,990,1
190402,2015,8,330,1
190406,2015,5,134,19
190406,2015,9,404,1
190406,2015,10,32,2
190409,2015,5,143,1
190409,2015,6,151,1
190413,2015,5,85,16
190415,2015,5,99,2
190416,2015,5,60,2
190418,2015,5,16,1
190420,2015,5,229,2
190420,2015,8,123,1
190424,2015,5,18,1
190426,2015,7,283,1
190429,2015,5,90,1
190429,2015,8,110,1
190430,2015,7,644,2
190430,2015,8,326,1
190430,2015,9,329,1
190430,2015,11,330,1
190433,2015,12,155,1
190436,2015,5,321,1
190436,2015,6,3,1
190436,2015,10,213,1
190445,2015,7,143,1
190445,2015,8,143,1
190445,2015,9,432,3
190445,2015,10,288,2
190445,2015,11,288,2
190449,2015,5,410,1
190450,2015,5,44,1
190455,2015,5,504,2
190464,2015,5,864,2
190474,2015,5,576,2
190482,2015,7,175,1
190482,2015,8,175,1
190482,2015,10,386,3
190487,2015,5,74,2
190487,2015,6,38,1
190498,2015,10,598,3
190510,2015,7,327,1
190530,2015,6,146,1
190533,2015,5,334,2
190548,2015,5,2003,22
190548,2015,6,52,1
190552,2015,9,476,1
190557,2015,5,326,1
190557,2015,10,315,1
190557,2015,11,325,1
190558,2015,10,101,1
190558,2015,11,101,1
190566,2015,10,134,1
190566,2015,11,252,2
190573,2015,5,1464,14
190578,2015,5,708,3
190578,2015,8,237,1
190578,2015,9,734,3
190578,2015,10,474,2
190578,2015,11,236,1
190582,2015,7,214,1
190582,2015,8,159,1
190582,2015,9,156,1
190582,2015,10,156,1
190601,2015,5,302,2
190601,2015,6,105,1
190606,2015,5,317,2
190608,2015,10,134,1
190615,2015,5,144,1
190631,2015,5,213,1
190631,2015,7,213,1
190631,2015,9,218,1
190637,2015,10,697,1
190651,2015,5,183,1
190651,2015,6,174,1
190651,2015,8,174,1
190651,2015,9,1059,6
190651,2015,10,348,2
190651,2015,11,679,9
190667,2015,5,2073,27
190668,2015,7,128,1
190674,2015,5,312,15
190683,2015,5,148,1
190684,2015,5,6,1
190688,2015,11,116,1
190697,2015,5,472,2
190706,2015,6,359,9
190717,2015,5,1528,2
190717,2015,6,67,2
190720,2015,5,112,1
190721,2015,5,2349,6
190721,2015,6,181,5
190722,2015,5,1230,2
190722,2015,6,810,2
190723,2015,5,859,52
190734,2015,5,8018,8
190744,2015,5,110,1
190751,2015,5,986,1
190756,2015,5,453,31
190768,2015,5,335,3
190768,2015,6,331,3
190768,2015,7,433,4
190768,2015,8,327,3
190768,2015,9,212,2
190768,2015,10,223,2
190768,2015,11,343,3
190770,2015,5,5008,9
190773,2015,10,166,2
190774,2015,9,110,8
190774,2015,10,350,25
190774,2015,11,434,31
190774,2015,12,140,10
190778,2015,12,266,2
190783,2015,5,316,1
190787,2015,5,383,3
190791,2015,5,152,1
190791,2015,6,156,1
190791,2015,7,1476,2
190792,2015,5,146,1
190792,2015,7,146,1
190792,2015,9,146,1
190792,2015,11,146,1
190792,2015,12,146,1
190795,2015,5,260,1
190795,2015,8,117,1
190795,2015,11,112,1
190795,2015,12,520,2
190800,2015,9,240,8
190800,2015,10,689,24
190804,2015,5,35,7
190811,2015,5,230,2
190811,2015,7,116,1
190825,2015,5,14,2
190827,2015,5,215,13
190828,2015,5,130,1
190846,2015,10,215,1
190851,2015,5,269,7
190851,2015,6,38,1
190851,2015,8,111,3
190851,2015,9,235,7
190851,2015,10,274,8
190851,2015,11,308,6
190851,2015,12,68,2
190870,2015,9,89,3
190870,2015,10,30,1
190870,2015,11,30,1
190877,2015,5,62,2
190877,2015,7,23,1
190877,2015,9,30,1
190878,2015,6,290,2
190879,2015,5,226,2
190879,2015,6,208,2
190879,2015,10,112,1
190882,2015,10,127,1
190882,2015,12,153,1
190883,2015,10,441,2
190883,2015,12,812,3
190886,2015,8,125,1
190896,2015,5,237,2
190896,2015,10,115,1
190896,2015,11,679,4
190896,2015,12,114,1
190898,2015,5,7,1
190904,2015,10,572,1
190908,2015,5,110,1
190910,2015,5,613,1
190921,2015,6,284,1
190923,2015,5,613,1
190924,2015,5,236,1
190930,2015,5,464,1
190933,2015,5,316,1
190935,2015,5,410,1
190936,2015,5,111,1
190936,2015,6,109,1
190936,2015,7,516,4
190936,2015,9,112,1
190936,2015,10,212,2
190936,2015,12,225,2
190937,2015,5,67,1
190937,2015,8,140,2
190937,2015,9,70,1
190937,2015,11,71,1
190938,2015,5,184,1
190938,2015,8,87,1
190938,2015,11,178,1
190947,2015,5,102,1
190950,2015,5,453,3
190950,2015,7,146,1
190950,2015,9,146,1
190950,2015,10,384,2
190956,2015,5,523,2
190958,2015,5,58,1
190958,2015,8,37,1
190961,2015,5,156,1
190962,2015,5,699,3
190962,2015,9,241,1
190967,2015,5,421,21
190967,2015,6,261,13
190967,2015,7,356,18
190967,2015,8,543,27
190967,2015,9,21,1
190973,2015,5,113,1
190973,2015,10,101,1
190976,2015,5,297,1
190980,2015,5,410,1
190981,2015,8,311,2
190986,2015,5,314,1
190986,2015,9,1322,2
190989,2015,5,692,27
190989,2015,6,210,10
190989,2015,7,76,3
190991,2015,5,102,1
190991,2015,6,101,1
191003,2015,10,233,1
191009,2015,5,202,2
191014,2015,5,141,1
191024,2015,5,86,1
191028,2015,5,13,1
191029,2015,5,601,41
191033,2015,7,98,1
191033,2015,8,194,2
191033,2015,11,202,2
191035,2015,5,26,1
191058,2015,5,130,4
191058,2015,6,130,4
191058,2015,9,109,3
191058,2015,10,420,12
191058,2015,11,210,6
191060,2015,5,16,1
191060,2015,9,265,5
191060,2015,10,197,4
191074,2015,5,10,1
191074,2015,8,9,1
191074,2015,9,9,1
191078,2015,5,60,2
191082,2015,8,45,1
191086,2015,5,48,3
191088,2015,5,79,1
191090,2015,5,148,1
191091,2015,5,158,1
191092,2015,5,148,1
191093,2015,5,60,2
191094,2015,5,79,1
191096,2015,5,79,1
191097,2015,5,79,1
191099,2015,5,81,1
191100,2015,5,81,1
191101,2015,5,79,1
191102,2015,5,79,1
191104,2015,5,81,1
191105,2015,5,146,1
191107,2015,5,148,1
191108,2015,5,148,1
191115,2015,5,2028,2
191115,2015,6,1014,1
191115,2015,7,2200,2
191116,2015,5,162,1
191117,2015,5,102,1
191117,2015,6,202,2
191117,2015,8,101,1
191117,2015,9,202,2
191117,2015,10,102,1
191117,2015,11,203,2
191118,2015,5,12,2
191119,2015,5,148,1
191134,2015,10,1208,1
191141,2015,5,780,1
191145,2015,5,273,1
191147,2015,5,561,2
191150,2015,5,148,1
191157,2015,5,455,3
191162,2015,12,372,3
191163,2015,5,309,2
191164,2015,5,555,2
191164,2015,6,1106,4
191164,2015,8,278,1
191164,2015,9,550,2
191167,2015,5,555,2
191168,2015,5,12,2
191171,2015,5,12,2
191175,2015,5,87,1
191176,2015,5,57,1
191177,2015,5,19,1
191178,2015,5,44,1
191180,2015,5,87,1
191181,2015,5,87,1
191184,2015,5,54,1
191185,2015,5,62,1
191187,2015,5,86,1
191188,2015,5,36,1
191189,2015,5,43,1
191190,2015,5,86,1
191192,2015,5,44,1
191193,2015,5,24,1
191194,2015,5,24,1
191196,2015,5,82,1
191197,2015,5,86,1
191199,2015,5,12,1
191200,2015,5,36,1
191201,2015,5,86,1
191202,2015,5,86,1
191204,2015,5,24,1
191205,2015,5,43,1
191207,2015,5,44,1
191208,2015,5,24,1
191209,2015,5,88,1
191210,2015,5,88,1
191213,2015,5,36,1
191214,2015,5,36,1
191217,2015,5,24,1
191223,2015,5,247,1
191225,2015,5,7,2
191227,2015,5,86,1
191228,2015,5,48,1
191230,2015,5,48,6
191232,2015,5,172,1
191236,2015,5,48,1
191239,2015,5,48,1
191241,2015,5,14,2
191243,2015,5,44,1
191244,2015,5,36,1
191246,2015,5,36,1
191252,2015,6,15,1
191263,2015,5,471,1
191264,2015,5,84,1
191268,2015,6,75,4
191268,2015,7,19,1
191269,2015,5,12,1
191279,2015,5,84,1
191283,2015,5,168,1
191290,2015,5,86,1
191302,2015,5,147,1
191302,2015,10,153,1
191308,2015,6,133,1
191308,2015,9,254,1
191308,2015,11,126,1
191311,2015,5,340,18
191311,2015,6,188,10
191311,2015,7,21,1
191316,2015,5,202,2
191318,2015,5,207,2
191319,2015,5,23,5
191321,2015,5,202,2
191333,2015,5,148,1
191334,2015,5,298,3
191334,2015,7,101,1
191334,2015,10,848,3
191344,2015,5,293,2
191344,2015,6,144,1
191344,2015,7,292,1
191349,2015,6,101,1
191349,2015,7,101,1
191349,2015,8,101,1
191349,2015,9,308,3
191349,2015,10,520,5
191349,2015,11,502,5
191357,2015,5,820,2
191361,2015,5,146,1
191363,2015,5,295,1
191369,2015,5,237,1
191379,2015,5,263,2
191380,2015,5,196,2
191380,2015,7,146,1
191382,2015,5,307,2
191382,2015,7,146,1
191382,2015,8,146,1
191387,2015,5,26,2
191387,2015,8,88,6
191392,2015,5,774,7
191393,2015,5,18,4
191394,2015,5,384,1
191395,2015,5,224,2
191398,2015,5,158,1
191403,2015,5,12,4
191404,2015,5,294,1
191409,2015,5,945,2
191413,2015,5,6,2
191414,2015,5,7,3
191415,2015,5,234,2
191415,2015,6,226,2
191415,2015,7,652,6
191415,2015,8,552,4
191415,2015,10,105,1
191415,2015,11,333,3
191418,2015,5,310,1
191420,2015,5,2050,12
191420,2015,6,1971,30
191420,2015,7,478,7
191420,2015,9,46,4
191424,2015,5,135,5
191429,2015,5,1,1
191432,2015,6,1746,2
191432,2015,7,4872,3
191439,2015,5,223,3
191441,2015,5,6,1
191447,2015,11,311,2
191447,2015,12,160,1
191448,2015,5,137,2
191448,2015,11,71,1
191452,2015,5,127,1
191455,2015,5,469,38
191455,2015,6,52,4
191456,2015,5,1219,37
191456,2015,7,1023,31
191458,2015,7,311,2
191460,2015,5,102,1
191462,2015,5,627,16
191463,2015,5,433,35
191463,2015,6,52,4
191469,2015,5,117,1
191469,2015,6,118,1
191471,2015,5,50,2
191480,2015,10,436,3
191489,2015,5,287,2
191489,2015,6,133,1
191492,2015,8,112,1
191492,2015,9,426,4
191492,2015,10,337,3
191492,2015,11,403,4
191492,2015,12,114,1
191493,2015,5,417,34
191493,2015,6,52,4
191498,2015,11,252,1
191504,2015,5,320,1
191504,2015,6,953,3
191504,2015,7,471,1
191510,2015,9,563,6
191512,2015,5,714,4
191512,2015,6,5814,5
191512,2015,7,25926,32
191512,2015,8,24936,35
191512,2015,9,10311,17
191512,2015,10,5255,17
191512,2015,11,9900,10
191512,2015,12,5880,7
191514,2015,5,730,3
191514,2015,6,2112,2
191514,2015,7,29928,36
191514,2015,8,25914,31
191514,2015,9,10985,16
191514,2015,10,10695,24
191514,2015,11,9900,10
191514,2015,12,6100,8
191516,2015,6,464,4
191516,2015,7,112,1
191516,2015,8,202,2
191517,2015,5,282,1
191517,2015,10,414,1
191517,2015,12,564,1
191521,2015,5,117,1
191524,2015,5,315,2
191524,2015,6,802,2
191524,2015,8,158,1
191524,2015,10,634,3
191525,2015,5,742,3
191525,2015,7,58578,71
191525,2015,8,21588,32
191525,2015,9,11825,17
191525,2015,10,4991,16
191525,2015,11,6812,8
191525,2015,12,6100,8
191527,2015,5,7,3
191532,2015,5,36,1
191532,2015,7,29,1
191533,2015,5,128,1
191534,2015,11,58,1
191535,2015,6,133,1
191537,2015,5,292,1
191538,2015,5,67,1
191539,2015,5,595,2
191540,2015,5,60,2
191544,2015,5,146,1
191546,2015,10,268,1
191552,2015,5,354,3
191552,2015,6,2460,2
191552,2015,8,3636,3
191553,2015,5,382,1
191556,2015,5,35,1
191559,2015,5,292,1
191561,2015,5,914,4
191561,2015,9,297,2
191563,2015,5,888,3
191564,2015,9,385,1
191564,2015,10,385,1
191564,2015,12,383,1
191566,2015,5,17,2
191567,2015,5,584,2
191572,2015,5,157,1
191572,2015,8,158,1
191572,2015,9,311,2
191572,2015,10,160,1
191574,2015,5,590,2
191586,2015,5,410,1
191586,2015,8,415,1
191586,2015,10,827,2
191586,2015,11,779,2
191586,2015,12,422,1
191588,2015,5,376,4
191592,2015,5,25,1
191593,2015,5,466,18
191593,2015,6,315,19
191593,2015,7,463,28
191593,2015,8,416,26
191593,2015,9,530,26
191593,2015,10,312,19
191593,2015,11,255,15
191593,2015,12,115,7
191595,2015,5,18,1
191595,2015,6,69,1
191603,2015,5,47,2
191604,2015,5,24,1
191605,2015,5,47,2
191608,2015,9,187,2
191608,2015,10,369,4
191608,2015,11,455,4
191608,2015,12,267,2
191612,2015,5,86,1
191614,2015,10,144,1
191617,2015,5,148,1
191622,2015,9,108,1
191622,2015,11,102,1
191625,2015,8,282,3
191625,2015,9,282,2
191627,2015,5,156,1
191635,2015,5,1975,17
191637,2015,5,1820,13
191643,2015,10,438,1
191643,2015,11,291,2
191645,2015,5,294,1
191645,2015,7,138,1
191660,2015,5,706,1
191662,2015,5,738,2
191664,2015,5,44,8
191666,2015,5,486,1
191667,2015,5,49,9
191669,2015,5,706,1
191671,2015,8,919,1
191672,2015,5,260,1
191675,2015,5,730,1
191676,2015,5,730,1
191677,2015,5,40,1
191677,2015,6,70,2
191683,2015,5,63,9
191683,2015,6,119,17
191683,2015,7,49,7
191684,2015,5,7,2
191691,2015,5,702,1
191701,2015,6,7,1
191703,2015,5,249,1
191710,2015,5,210,30
191712,2015,5,297,1
191713,2015,5,15,1
191714,2015,5,367,1
191722,2015,5,338,20
191722,2015,6,459,24
191722,2015,7,343,21
191722,2015,8,321,20
191722,2015,9,465,29
191722,2015,10,476,29
191722,2015,11,542,32
191722,2015,12,50,3
191723,2015,7,6,1
191725,2015,7,106,2
191728,2015,5,33,5
191730,2015,5,245,1
191730,2015,6,376,2
191730,2015,9,146,1
191730,2015,10,230,1
191730,2015,11,144,1
191733,2015,8,112,1
191733,2015,9,123,1
191733,2015,10,338,3
191733,2015,11,213,2
191734,2015,5,227,2
191734,2015,8,218,1
191734,2015,9,224,1
191734,2015,11,198,1
191770,2015,5,592,32
191771,2015,5,22,1
191774,2015,5,6,2
191781,2015,9,661,2
191783,2015,5,607,33
191783,2015,6,576,24
191784,2015,5,130,1
191784,2015,9,280,1
191784,2015,10,275,2
191784,2015,11,399,2
191784,2015,12,524,2
191785,2015,10,412,1
191789,2015,5,1,1
191794,2015,5,11,2
191795,2015,6,328,1
191799,2015,10,144,1
191808,2015,5,28,1
191813,2015,5,16,1
191829,2015,5,127,1
191830,2015,5,126,1
191831,2015,11,140,1
191837,2015,5,20,1
191838,2015,5,113,1
191838,2015,6,715,4
191838,2015,7,709,6
191838,2015,8,221,2
191838,2015,9,1067,5
191838,2015,10,143,1
191838,2015,11,744,6
191838,2015,12,366,3
191839,2015,5,14,1
191840,2015,5,14,1
191841,2015,9,415,1
191843,2015,5,27,1
191848,2015,5,128,1
191849,2015,5,303,3
191849,2015,6,101,1
191849,2015,7,493,5
191849,2015,8,505,5
191849,2015,9,101,1
191857,2015,5,168,3
191861,2015,5,14,1
191861,2015,11,49,3
191863,2015,5,17,1
191868,2015,5,68,1
191869,2015,5,7,1
191871,2015,5,7,1
191875,2015,5,14,1
191876,2015,5,7,1
191883,2015,5,4,1
191885,2015,5,757,29
191885,2015,6,525,31
191885,2015,7,562,34
191885,2015,8,499,31
191885,2015,9,581,35
191885,2015,10,377,23
191885,2015,11,287,17
191885,2015,12,115,7
191890,2015,5,20,2
191895,2015,5,4,1
191900,2015,5,30,1
191904,2015,5,29,1
191908,2015,5,82,1
191913,2015,5,28,1
191917,2015,5,237,1
191920,2015,5,292,1
191920,2015,9,109,1
191920,2015,10,144,1
191920,2015,11,146,1
191934,2015,5,259,2
191936,2015,5,1770,4
191939,2015,5,265,2
191944,2015,8,16,1
191944,2015,10,11,1
191944,2015,11,67,3
191951,2015,5,118,1
191953,2015,5,45,1
191958,2015,5,12,1
191959,2015,5,12,1
191961,2015,5,101,1
191961,2015,9,292,1
191962,2015,5,39,3
191963,2015,5,34,2
191963,2015,9,14,1
191963,2015,10,47,3
191963,2015,11,83,6
191967,2015,5,339,3
191971,2015,5,216,1
191982,2015,6,25,1
191982,2015,8,39,2
191982,2015,10,36,2
191982,2015,11,18,1
191993,2015,5,339,1
191993,2015,10,202,1
191993,2015,12,181,1
191993,2016,1,420,2
192001,2015,5,47,12
192007,2015,5,328,41
192007,2015,6,8,1
192015,2015,5,12,4
192018,2015,5,7,2
192031,2015,5,96,2
192032,2015,5,48,1
192036,2015,5,7,2
192040,2015,5,7,2
192047,2015,5,294,1
192049,2015,5,30,1
192052,2015,5,252,1
192067,2015,7,163,1
192068,2015,5,238,1
192068,2015,11,520,2
192075,2015,5,101,1
192082,2015,5,232,1
192086,2015,5,70,1
192090,2015,6,96,1
192093,2015,5,318,1
192096,2015,6,229,1
192101,2015,5,595,2
192114,2015,5,157,1
192119,2015,5,305,1
192122,2015,8,144,1
192126,2015,5,4,1
192129,2015,5,244,1
192137,2015,12,408,1
192140,2015,5,202,2
192141,2015,5,314,1
192141,2015,6,155,1
192143,2015,5,127,1
192152,2015,5,22,1
192163,2015,11,857,2
192164,2015,5,512,2
